order_id,order_number,order_date,created_at,closed_at,order_type,table_number,party_size,server_id,subtotal,discount_amount,discount_reason,gst,tip,total,payment_method,card_brand,card_last_four,delivery_platform,status
2087,#096,2026-05-23,2026-05-23 19:41:57,2026-05-23 20:53:57,dine_in,9,6,8,166.75,0.00,,8.34,25.01,200.10,Debit,Interac Debit,9999,,completed
2088,#097,2026-05-23,2026-05-23 19:11:02,2026-05-23 20:25:02,dine_in,1,2,3,73.50,0.00,,3.68,14.70,91.88,Credit,Visa,9999,,completed
2089,#098,2026-05-23,2026-05-23 19:12:31,2026-05-23 19:23:31,delivery,,3,8,89.50,0.00,,4.48,0.00,93.98,Credit,Visa,9999,DoorDash,completed
2090,#099,2026-05-23,2026-05-23 19:48:51,2026-05-23 20:13:51,takeout,,2,6,48.50,0.00,,2.43,7.27,58.20,Credit,Visa,9999,,completed
2091,#100,2026-05-23,2026-05-23 19:23:55,2026-05-23 20:19:55,dine_in,5,3,5,67.75,0.00,,3.39,12.20,83.34,Credit,Visa,9999,,completed
2092,#101,2026-05-23,2026-05-23 19:38:44,2026-05-23 20:29:44,dine_in,10,1,6,33.00,0.00,,1.65,4.95,39.60,Debit,Interac Debit,9999,,completed
2093,#102,2026-05-23,2026-05-23 19:57:39,2026-05-23 20:02:39,delivery,,1,7,39.00,0.00,,1.95,0.00,40.95,Mobile,Google Pay,9999,SkipTheDishes,completed
2094,#103,2026-05-23,2026-05-23 19:22:35,2026-05-23 19:30:35,delivery,,2,4,60.50,0.00,,3.03,0.00,63.53,Debit,Interac Debit,9999,UberEats,completed
2095,#104,2026-05-23,2026-05-23 19:12:17,2026-05-23 20:02:17,dine_in,9,4,6,120.50,0.00,,6.03,21.69,148.22,Credit,Visa,9999,,completed
2096,#105,2026-05-23,2026-05-23 19:09:12,2026-05-23 19:28:12,takeout,,4,6,121.75,0.00,,6.09,12.18,140.02,Credit,Visa,9999,,completed
2097,#106,2026-05-23,2026-05-23 19:25:29,2026-05-23 20:35:29,dine_in,2,2,3,67.25,0.00,,3.36,10.09,80.70,Debit,Interac Debit,9999,,completed
2098,#107,2026-05-23,2026-05-23 19:42:09,2026-05-23 20:30:09,dine_in,5,3,1,77.00,0.00,,3.85,0.00,80.85,Mobile,Google Pay,9999,,completed
2099,#108,2026-05-23,2026-05-23 19:28:24,2026-05-23 20:19:24,dine_in,2,1,5,18.00,0.00,,0.90,3.24,22.14,Debit,Interac Debit,9999,,completed
2100,#109,2026-05-23,2026-05-23 19:11:13,2026-05-23 20:13:13,dine_in,2,2,4,48.00,0.00,,2.40,9.60,60.00,Debit,Interac Debit,9999,,completed
2101,#110,2026-05-23,2026-05-23 19:58:23,2026-05-23 20:07:23,delivery,,1,4,25.50,0.00,,1.28,0.00,26.78,Credit,Visa,9999,UberEats,completed
2102,#111,2026-05-23,2026-05-23 19:34:56,2026-05-23 20:03:56,takeout,,1,8,44.50,0.00,,2.23,2.23,48.96,Cash,,,,completed
2103,#112,2026-05-23,2026-05-23 19:20:53,2026-05-23 20:28:53,dine_in,5,2,7,59.75,0.00,,2.99,11.95,74.69,Cash,,,,completed
2104,#113,2026-05-23,2026-05-23 19:12:56,2026-05-23 19:21:56,delivery,,1,2,22.75,0.00,,1.14,0.00,23.89,Credit,Visa,9999,DoorDash,completed
2105,#114,2026-05-23,2026-05-23 19:05:24,2026-05-23 19:46:24,dine_in,7,4,5,112.25,0.00,,5.61,20.20,138.06,Cash,,,,completed
2106,#115,2026-05-23,2026-05-23 20:44:36,2026-05-23 21:56:36,dine_in,1,2,2,59.50,0.00,,2.98,8.92,71.40,Mobile,Apple Pay,9999,,completed
2107,#116,2026-05-23,2026-05-23 20:08:54,2026-05-23 20:46:54,dine_in,14,2,3,44.50,0.00,,2.23,6.67,53.40,Cash,,,,completed
2108,#117,2026-05-23,2026-05-23 20:36:42,2026-05-23 21:19:42,dine_in,12,2,8,57.75,0.00,,2.89,11.55,72.19,Cash,,,,completed
2109,#118,2026-05-23,2026-05-23 20:57:19,2026-05-23 21:09:19,delivery,,4,3,105.00,0.00,,5.25,0.00,110.25,Mobile,Google Pay,9999,SkipTheDishes,completed
2110,#119,2026-05-23,2026-05-23 20:27:13,2026-05-23 21:11:13,dine_in,11,2,4,53.25,0.00,,2.66,7.99,63.90,Debit,Interac Debit,9999,,completed
2111,#120,2026-05-23,2026-05-23 20:01:02,2026-05-23 20:11:02,delivery,,2,8,68.25,0.00,,3.41,0.00,71.66,Credit,Visa,9999,DoorDash,completed
2112,#121,2026-05-23,2026-05-23 20:18:55,2026-05-23 21:04:55,dine_in,5,2,3,40.00,0.00,,2.00,7.20,49.20,Debit,Interac Debit,9999,,completed
2113,#122,2026-05-23,2026-05-23 20:28:55,2026-05-23 21:15:55,dine_in,7,3,6,68.50,0.00,,3.43,10.28,82.21,Mobile,Google Pay,9999,,completed
2114,#123,2026-05-23,2026-05-23 20:14:41,2026-05-23 20:44:41,takeout,,2,5,41.00,0.00,,2.05,0.00,43.05,Debit,Interac Debit,9999,,completed
2115,#001,2026-05-24,2026-05-24 11:41:58,2026-05-24 11:51:58,delivery,,1,6,39.50,0.00,,1.98,0.00,41.48,Debit,Interac Debit,9999,DoorDash,completed
2116,#002,2026-05-24,2026-05-24 11:29:14,2026-05-24 12:25:14,dine_in,1,2,3,45.50,0.00,,2.27,9.10,56.87,Mobile,Apple Pay,9999,,completed
2117,#003,2026-05-24,2026-05-24 11:46:53,2026-05-24 11:51:53,delivery,,4,6,127.50,0.00,,6.38,0.00,0.00,Credit,Visa,9999,SkipTheDishes,voided
2118,#004,2026-05-24,2026-05-24 11:01:08,2026-05-24 11:10:08,delivery,,2,7,45.75,0.00,,2.29,0.00,48.04,Credit,Visa,9999,UberEats,completed
2119,#005,2026-05-24,2026-05-24 12:51:31,2026-05-24 13:01:31,delivery,,1,5,31.50,0.00,,1.58,0.00,33.08,Debit,Interac Debit,9999,DoorDash,completed
2120,#006,2026-05-24,2026-05-24 12:15:57,2026-05-24 12:30:57,takeout,,1,6,33.50,0.00,,1.68,5.02,40.20,Credit,Visa,9999,,completed
2121,#007,2026-05-24,2026-05-24 12:18:34,2026-05-24 13:23:34,dine_in,10,4,3,126.00,0.00,,6.30,22.68,154.98,Debit,Interac Debit,9999,,completed
2122,#008,2026-05-24,2026-05-24 12:32:44,2026-05-24 13:00:44,takeout,,4,4,115.75,10.00,Loyalty,5.29,0.00,111.04,Debit,Interac Debit,9999,,completed
2123,#009,2026-05-24,2026-05-24 12:39:20,2026-05-24 13:09:20,takeout,,1,2,36.25,0.00,,1.81,3.62,41.68,Credit,Visa,9999,,refunded
2124,#010,2026-05-24,2026-05-24 12:14:18,2026-05-24 12:41:18,takeout,,4,5,99.50,0.00,,4.98,9.95,114.43,Credit,Visa,9999,,completed
2125,#011,2026-05-24,2026-05-24 12:17:59,2026-05-24 12:27:59,delivery,,2,7,37.00,18.50,Staff meal 50%,0.93,0.00,19.43,Debit,Interac Debit,9999,UberEats,completed
2126,#012,2026-05-24,2026-05-24 12:22:50,2026-05-24 13:25:50,dine_in,13,6,6,141.00,0.00,,7.05,21.15,169.20,Mobile,Apple Pay,9999,,completed
2127,#013,2026-05-24,2026-05-24 12:18:18,2026-05-24 13:31:18,dine_in,7,2,2,43.50,0.00,,2.18,7.83,53.51,Mobile,Google Pay,9999,,completed
2128,#014,2026-05-24,2026-05-24 12:28:24,2026-05-24 13:09:24,dine_in,9,3,5,65.00,0.00,,3.25,9.75,78.00,Credit,Visa,9999,,completed
2129,#015,2026-05-24,2026-05-24 12:16:20,2026-05-24 12:26:20,delivery,,2,8,62.00,0.00,,3.10,0.00,65.10,Debit,Interac Debit,9999,UberEats,completed
2130,#016,2026-05-24,2026-05-24 12:37:00,2026-05-24 13:36:00,dine_in,9,3,8,99.00,0.00,,4.95,24.75,128.70,Credit,Visa,9999,,completed
2131,#017,2026-05-24,2026-05-24 12:27:48,2026-05-24 13:36:48,dine_in,3,1,4,24.50,0.00,,1.23,2.45,28.18,Mobile,Apple Pay,9999,,completed
2132,#018,2026-05-24,2026-05-24 12:54:22,2026-05-24 13:30:22,dine_in,11,2,5,41.00,0.00,,2.05,7.38,50.43,Credit,Visa,9999,,completed
2133,#019,2026-05-24,2026-05-24 12:15:06,2026-05-24 13:19:06,dine_in,8,2,1,46.50,0.00,,2.33,0.00,48.83,Cash,,,,completed
2134,#020,2026-05-24,2026-05-24 12:34:59,2026-05-24 13:21:59,dine_in,10,5,8,120.25,0.00,,6.01,24.05,150.31,Credit,Visa,9999,,completed
2135,#021,2026-05-24,2026-05-24 12:09:51,2026-05-24 12:55:51,dine_in,4,3,8,72.00,0.00,,3.60,14.40,90.00,Cash,,,,completed
2136,#022,2026-05-24,2026-05-24 13:37:12,2026-05-24 14:22:12,dine_in,13,1,7,25.00,0.00,,1.25,0.00,26.25,Debit,Interac Debit,9999,,completed
2137,#023,2026-05-24,2026-05-24 13:47:45,2026-05-24 14:24:45,dine_in,10,2,3,39.00,5.85,Google review promo,1.66,5.97,40.78,Cash,,,,completed
2138,#024,2026-05-24,2026-05-24 13:06:18,2026-05-24 13:13:18,delivery,,1,4,31.50,0.00,,1.58,0.00,33.08,Debit,Interac Debit,9999,SkipTheDishes,completed
2139,#025,2026-05-24,2026-05-24 13:36:31,2026-05-24 14:27:31,dine_in,7,2,8,51.50,0.00,,2.58,7.72,61.80,Credit,Visa,9999,,completed
2140,#026,2026-05-24,2026-05-24 13:41:56,2026-05-24 14:48:56,dine_in,7,4,5,135.75,0.00,,6.79,20.36,162.90,Cash,,,,completed
2141,#027,2026-05-24,2026-05-24 13:37:17,2026-05-24 14:47:17,dine_in,4,4,1,90.50,0.00,,4.53,13.57,108.60,Credit,Visa,9999,,completed
2142,#028,2026-05-24,2026-05-24 13:51:14,2026-05-24 14:46:14,dine_in,9,3,6,70.75,0.00,,3.54,7.08,81.37,Cash,,,,completed
2143,#029,2026-05-24,2026-05-24 13:51:12,2026-05-24 14:02:12,delivery,,1,4,20.50,0.00,,1.03,0.00,21.53,Mobile,Google Pay,9999,DoorDash,completed
2144,#030,2026-05-24,2026-05-24 13:03:17,2026-05-24 13:47:17,dine_in,10,1,8,33.00,0.00,,1.65,6.60,41.25,Debit,Interac Debit,9999,,completed
2145,#031,2026-05-24,2026-05-24 13:16:56,2026-05-24 13:28:56,delivery,,1,5,27.00,0.00,,1.35,0.00,28.35,Credit,Visa,9999,SkipTheDishes,completed
2146,#032,2026-05-24,2026-05-24 13:45:17,2026-05-24 13:51:17,delivery,,1,6,33.50,0.00,,1.68,0.00,35.18,Debit,Interac Debit,9999,UberEats,completed
2147,#033,2026-05-24,2026-05-24 13:21:57,2026-05-24 13:29:57,delivery,,4,6,95.25,0.00,,4.76,0.00,100.01,Debit,Interac Debit,9999,DoorDash,completed
2148,#034,2026-05-24,2026-05-24 14:30:36,2026-05-24 14:37:36,delivery,,1,2,32.00,0.00,,1.60,0.00,33.60,Debit,Interac Debit,9999,SkipTheDishes,completed
2149,#035,2026-05-24,2026-05-24 14:59:11,2026-05-24 16:14:11,dine_in,8,4,4,101.00,0.00,,5.05,15.15,121.20,Credit,Visa,9999,,completed
2150,#036,2026-05-24,2026-05-24 14:45:05,2026-05-24 15:21:05,dine_in,9,5,1,133.25,0.00,,6.66,23.98,163.89,Credit,Visa,9999,,completed
2151,#037,2026-05-24,2026-05-24 14:28:47,2026-05-24 15:40:47,dine_in,9,3,4,74.50,0.00,,3.73,13.41,91.64,Mobile,Google Pay,9999,,completed
2152,#038,2026-05-24,2026-05-24 15:46:06,2026-05-24 16:30:06,dine_in,6,1,6,26.50,0.00,,1.33,3.97,31.80,Mobile,Google Pay,9999,,completed
2153,#039,2026-05-24,2026-05-24 16:47:38,2026-05-24 17:22:38,dine_in,8,1,1,24.50,0.00,,1.23,4.90,30.63,Debit,Interac Debit,9999,,completed
2154,#040,2026-05-24,2026-05-24 16:12:43,2026-05-24 16:26:43,takeout,,1,6,21.00,0.00,,1.05,0.00,22.05,Cash,,,,completed
2155,#041,2026-05-24,2026-05-24 17:34:53,2026-05-24 18:28:53,dine_in,5,4,2,127.00,0.00,,6.35,25.40,158.75,Credit,Visa,9999,,completed
2156,#042,2026-05-24,2026-05-24 17:41:37,2026-05-24 17:54:37,takeout,,2,7,42.00,0.00,,2.10,0.00,44.10,Cash,,,,completed
2157,#043,2026-05-24,2026-05-24 17:13:00,2026-05-24 17:26:00,delivery,,1,3,26.00,0.00,,1.30,0.00,27.30,Credit,Visa,9999,DoorDash,completed
2158,#044,2026-05-24,2026-05-24 17:57:09,2026-05-24 18:38:09,dine_in,14,1,2,30.00,0.00,,1.50,6.00,37.50,Debit,Interac Debit,9999,,completed
2159,#045,2026-05-24,2026-05-24 17:05:07,2026-05-24 18:08:07,dine_in,6,4,1,121.25,0.00,,6.06,12.12,139.43,Cash,,,,completed
2160,#046,2026-05-24,2026-05-24 17:46:25,2026-05-24 17:53:25,delivery,,1,8,26.50,0.00,,1.33,0.00,27.83,Credit,Visa,9999,UberEats,completed
2161,#047,2026-05-24,2026-05-24 17:00:50,2026-05-24 17:06:50,delivery,,2,6,44.00,0.00,,2.20,0.00,46.20,Debit,Interac Debit,9999,SkipTheDishes,completed
2162,#048,2026-05-24,2026-05-24 17:30:32,2026-05-24 18:26:32,dine_in,9,4,6,126.75,0.00,,6.34,25.35,158.44,Credit,Visa,9999,,completed
2163,#049,2026-05-24,2026-05-24 17:21:07,2026-05-24 17:34:07,delivery,,2,4,45.25,0.00,,2.26,0.00,47.51,Credit,Visa,9999,DoorDash,completed
2164,#050,2026-05-24,2026-05-24 17:02:13,2026-05-24 17:55:13,dine_in,8,3,8,77.50,0.00,,3.88,7.75,89.13,Mobile,Google Pay,9999,,completed
2165,#051,2026-05-24,2026-05-24 17:44:09,2026-05-24 18:44:09,dine_in,3,1,3,22.00,0.00,,1.10,3.30,26.40,Debit,Interac Debit,9999,,completed
2166,#052,2026-05-24,2026-05-24 17:03:15,2026-05-24 17:51:15,dine_in,1,1,8,29.50,0.00,,1.48,5.31,36.29,Credit,Visa,9999,,completed
2167,#053,2026-05-24,2026-05-24 18:41:39,2026-05-24 19:53:39,dine_in,14,3,1,72.50,0.00,,3.62,10.88,87.00,Credit,Visa,9999,,completed
2168,#054,2026-05-24,2026-05-24 18:53:32,2026-05-24 20:08:32,dine_in,10,1,5,38.50,0.00,,1.93,7.70,48.13,Credit,Visa,9999,,completed
2169,#055,2026-05-24,2026-05-24 18:35:00,2026-05-24 19:22:00,dine_in,6,4,8,128.50,0.00,,6.43,25.70,160.63,Credit,Visa,9999,,completed
2170,#056,2026-05-24,2026-05-24 18:55:00,2026-05-24 19:38:00,dine_in,11,1,5,27.00,0.00,,1.35,5.40,33.75,Credit,Visa,9999,,completed
2171,#057,2026-05-24,2026-05-24 18:21:35,2026-05-24 19:04:35,dine_in,10,3,3,84.25,0.00,,4.21,21.06,109.52,Credit,Visa,9999,,completed
2172,#058,2026-05-24,2026-05-24 18:55:07,2026-05-24 19:30:07,dine_in,5,2,3,54.75,0.00,,2.74,8.21,65.70,Debit,Interac Debit,9999,,completed
2173,#059,2026-05-24,2026-05-24 18:05:35,2026-05-24 18:19:35,delivery,,2,4,61.00,0.00,,3.05,0.00,64.05,Cash,,,DoorDash,completed
2174,#060,2026-05-24,2026-05-24 18:10:38,2026-05-24 18:50:38,dine_in,5,4,1,102.50,0.00,,5.12,10.25,117.87,Debit,Interac Debit,9999,,completed
2175,#061,2026-05-24,2026-05-24 18:03:25,2026-05-24 19:07:25,dine_in,8,4,3,108.00,0.00,,5.40,19.44,132.84,Credit,Visa,9999,,completed
2176,#062,2026-05-24,2026-05-24 18:30:20,2026-05-24 19:07:20,dine_in,10,5,6,138.00,0.00,,6.90,24.84,169.74,Debit,Interac Debit,9999,,completed
2177,#063,2026-05-24,2026-05-24 18:01:34,2026-05-24 19:02:34,dine_in,6,2,1,55.75,0.00,,2.79,8.36,66.90,Credit,Visa,9999,,completed
2178,#064,2026-05-24,2026-05-24 18:31:02,2026-05-24 19:46:02,dine_in,9,2,6,71.75,0.00,,3.59,12.91,88.25,Cash,,,,completed
2179,#065,2026-05-24,2026-05-24 18:26:43,2026-05-24 18:41:43,delivery,,3,6,89.50,0.00,,4.48,0.00,93.98,Debit,Interac Debit,9999,UberEats,completed
2180,#066,2026-05-24,2026-05-24 18:19:39,2026-05-24 18:28:39,delivery,,4,3,109.50,0.00,,5.48,0.00,114.98,Credit,Visa,9999,SkipTheDishes,completed
2181,#067,2026-05-24,2026-05-24 18:46:45,2026-05-24 19:59:45,dine_in,3,2,6,56.50,0.00,,2.83,8.47,67.80,Debit,Interac Debit,9999,,completed
2182,#068,2026-05-24,2026-05-24 18:40:28,2026-05-24 19:52:28,dine_in,14,3,6,69.75,0.00,,3.49,10.46,83.70,Credit,Visa,9999,,completed
2183,#069,2026-05-24,2026-05-24 18:11:59,2026-05-24 19:09:59,dine_in,13,2,2,52.25,0.00,,2.61,10.45,65.31,Debit,Interac Debit,9999,,completed
2184,#070,2026-05-24,2026-05-24 19:10:49,2026-05-24 20:18:49,dine_in,11,1,8,34.00,0.00,,1.70,5.10,40.80,Cash,,,,completed
2185,#071,2026-05-24,2026-05-24 19:19:36,2026-05-24 19:48:36,takeout,,1,1,26.25,0.00,,1.31,2.62,30.18,Debit,Interac Debit,9999,,completed
2186,#072,2026-05-24,2026-05-24 19:40:35,2026-05-24 19:58:35,takeout,,3,1,74.50,0.00,,3.73,3.73,81.96,Debit,Interac Debit,9999,,completed
2187,#073,2026-05-24,2026-05-24 19:11:07,2026-05-24 20:11:07,dine_in,6,4,7,103.25,0.00,,5.16,18.59,127.00,Debit,Interac Debit,9999,,completed
2188,#074,2026-05-24,2026-05-24 19:43:41,2026-05-24 20:53:41,dine_in,13,5,6,130.50,0.00,,6.53,26.10,163.13,Credit,Visa,9999,,completed
2189,#075,2026-05-24,2026-05-24 19:15:31,2026-05-24 20:29:31,dine_in,9,6,2,166.25,0.00,,8.31,41.56,216.12,Credit,Visa,9999,,completed
2190,#076,2026-05-24,2026-05-24 19:00:39,2026-05-24 19:44:39,dine_in,13,5,5,108.50,0.00,,5.43,19.53,133.46,Mobile,Apple Pay,9999,,completed
2191,#077,2026-05-24,2026-05-24 19:26:25,2026-05-24 19:35:25,delivery,,1,8,20.00,0.00,,1.00,0.00,21.00,Credit,Visa,9999,UberEats,completed
2192,#078,2026-05-24,2026-05-24 19:02:41,2026-05-24 20:12:41,dine_in,4,2,7,55.00,0.00,,2.75,9.90,67.65,Mobile,Apple Pay,9999,,completed
2193,#079,2026-05-24,2026-05-24 19:52:53,2026-05-24 20:05:53,delivery,,1,4,23.50,0.00,,1.18,0.00,24.68,Credit,Visa,9999,DoorDash,completed
2194,#080,2026-05-24,2026-05-24 19:02:30,2026-05-24 19:47:30,dine_in,5,2,7,48.25,0.00,,2.41,9.65,60.31,Debit,Interac Debit,9999,,completed
2195,#081,2026-05-24,2026-05-24 19:08:27,2026-05-24 19:19:27,delivery,,2,6,56.00,0.00,,2.80,0.00,58.80,Credit,Visa,9999,SkipTheDishes,completed
2196,#082,2026-05-24,2026-05-24 19:59:37,2026-05-24 20:18:37,takeout,,1,4,31.00,0.00,,1.55,0.00,32.55,Mobile,Google Pay,9999,,completed
2197,#083,2026-05-24,2026-05-24 19:07:27,2026-05-24 19:18:27,delivery,,2,4,89.00,0.00,,4.45,0.00,93.45,Cash,,,SkipTheDishes,completed
2198,#084,2026-05-24,2026-05-24 20:44:45,2026-05-24 20:55:45,delivery,,2,8,44.00,0.00,,2.20,0.00,46.20,Debit,Interac Debit,9999,UberEats,completed
2199,#085,2026-05-24,2026-05-24 20:03:26,2026-05-24 21:11:26,dine_in,14,1,8,30.50,0.00,,1.53,4.58,36.61,Debit,Interac Debit,9999,,completed
2200,#086,2026-05-24,2026-05-24 20:26:34,2026-05-24 21:34:34,dine_in,14,4,3,108.75,0.00,,5.44,21.75,135.94,Debit,Interac Debit,9999,,completed
2201,#087,2026-05-24,2026-05-24 20:32:40,2026-05-24 21:27:40,dine_in,9,2,8,60.00,0.00,,3.00,9.00,72.00,Cash,,,,completed
2202,#088,2026-05-24,2026-05-24 20:35:20,2026-05-24 20:48:20,delivery,,3,8,102.00,0.00,,5.10,0.00,107.10,Debit,Interac Debit,9999,UberEats,completed
2203,#089,2026-05-24,2026-05-24 20:40:15,2026-05-24 21:19:15,dine_in,15,2,8,48.50,0.00,,2.43,9.70,60.63,Credit,Visa,9999,,completed
2204,#001,2026-05-25,2026-05-25 11:38:19,2026-05-25 11:49:19,delivery,,1,3,24.00,0.00,,1.20,0.00,25.20,Cash,,,UberEats,completed
2205,#002,2026-05-25,2026-05-25 11:50:40,2026-05-25 12:43:40,dine_in,9,3,4,66.25,0.00,,3.31,9.94,79.50,Debit,Interac Debit,9999,,completed
2206,#003,2026-05-25,2026-05-25 11:21:59,2026-05-25 12:36:59,dine_in,6,2,1,75.25,0.00,,3.76,7.53,86.54,Debit,Interac Debit,9999,,completed
2207,#004,2026-05-25,2026-05-25 11:41:19,2026-05-25 12:39:19,dine_in,1,2,10,66.00,0.00,,3.30,11.88,81.18,Cash,,,,completed
2208,#005,2026-05-25,2026-05-25 11:05:37,2026-05-25 12:02:37,dine_in,13,7,3,183.50,0.00,,9.18,27.52,220.20,Debit,Interac Debit,9999,,completed
2209,#006,2026-05-25,2026-05-25 12:12:21,2026-05-25 12:56:21,dine_in,5,4,10,114.25,0.00,,5.71,17.14,137.10,Credit,Visa,9999,,completed
2210,#007,2026-05-25,2026-05-25 12:31:56,2026-05-25 13:32:56,dine_in,5,4,3,100.50,0.00,,5.03,18.09,123.62,Cash,,,,completed
2211,#008,2026-05-25,2026-05-25 12:13:23,2026-05-25 12:51:23,dine_in,14,3,3,90.00,0.00,,4.50,13.50,108.00,Debit,Interac Debit,9999,,completed
2212,#009,2026-05-25,2026-05-25 12:42:29,2026-05-25 12:55:29,takeout,,1,3,28.25,0.00,,1.41,0.00,29.66,Credit,Visa,9999,,completed
2213,#010,2026-05-25,2026-05-25 12:24:53,2026-05-25 13:12:53,dine_in,10,4,9,112.00,0.00,,5.60,20.16,137.76,Credit,Visa,9999,,completed
2214,#011,2026-05-25,2026-05-25 12:06:50,2026-05-25 13:15:50,dine_in,4,3,1,75.75,0.00,,3.79,13.63,93.17,Mobile,Apple Pay,9999,,completed
2215,#012,2026-05-25,2026-05-25 12:07:30,2026-05-25 13:06:30,dine_in,10,3,1,75.00,0.00,,3.75,15.00,93.75,Cash,,,,completed
2216,#013,2026-05-25,2026-05-25 12:41:21,2026-05-25 13:44:21,dine_in,7,2,4,66.75,0.00,,3.34,13.35,83.44,Mobile,Google Pay,9999,,completed
2217,#014,2026-05-25,2026-05-25 12:35:59,2026-05-25 13:17:59,dine_in,10,2,3,50.00,0.00,,2.50,0.00,0.00,Credit,Visa,9999,,voided
2218,#015,2026-05-25,2026-05-25 13:58:00,2026-05-25 14:11:00,takeout,,1,1,24.00,0.00,,1.20,2.40,27.60,Cash,,,,completed
2219,#016,2026-05-25,2026-05-25 13:07:37,2026-05-25 13:42:37,dine_in,6,4,9,91.00,0.00,,4.55,13.65,109.20,Credit,Visa,9999,,completed
2220,#017,2026-05-25,2026-05-25 13:17:16,2026-05-25 13:54:16,dine_in,3,2,1,68.00,0.00,,3.40,13.60,85.00,Credit,Visa,9999,,completed
2221,#018,2026-05-25,2026-05-25 13:26:49,2026-05-25 13:48:49,takeout,,2,5,63.75,0.00,,3.19,3.19,70.13,Debit,Interac Debit,9999,,completed
2222,#019,2026-05-25,2026-05-25 13:29:40,2026-05-25 13:50:40,takeout,,4,2,90.75,0.00,,4.54,0.00,95.29,Credit,Visa,9999,,completed
2223,#020,2026-05-25,2026-05-25 13:47:32,2026-05-25 14:54:32,dine_in,4,2,9,62.00,9.30,Loyalty,2.64,9.49,64.83,Credit,Visa,9999,,completed
2224,#021,2026-05-25,2026-05-25 13:38:50,2026-05-25 14:46:50,dine_in,10,5,2,114.00,0.00,,5.70,22.80,142.50,Credit,Visa,9999,,completed
2225,#022,2026-05-25,2026-05-25 13:54:54,2026-05-25 14:47:54,dine_in,1,2,2,54.00,0.00,,2.70,10.80,67.50,Cash,,,,refunded
2226,#023,2026-05-25,2026-05-25 14:13:46,2026-05-25 15:14:46,dine_in,13,2,9,39.00,0.00,,1.95,0.00,0.00,Debit,Interac Debit,9999,,voided
2227,#024,2026-05-25,2026-05-25 14:01:15,2026-05-25 15:12:15,dine_in,9,2,4,38.00,0.00,,1.90,6.84,46.74,Debit,Interac Debit,9999,,completed
2228,#025,2026-05-25,2026-05-25 14:31:29,2026-05-25 15:10:29,dine_in,6,2,4,56.50,0.00,,2.83,10.17,69.50,Credit,Visa,9999,,completed
2229,#026,2026-05-25,2026-05-25 14:17:27,2026-05-25 15:21:27,dine_in,8,1,1,23.00,0.00,,1.15,4.60,28.75,Debit,Interac Debit,9999,,completed
2230,#027,2026-05-25,2026-05-25 15:13:49,2026-05-25 15:27:49,takeout,,3,9,99.50,0.00,,4.98,0.00,104.48,Credit,Visa,9999,,completed
2231,#028,2026-05-25,2026-05-25 15:03:49,2026-05-25 15:15:49,delivery,,3,5,67.75,0.00,,3.39,0.00,71.14,Debit,Interac Debit,9999,DoorDash,completed
2232,#029,2026-05-25,2026-05-25 15:31:47,2026-05-25 15:43:47,takeout,,1,2,29.50,0.00,,1.48,0.00,30.98,Debit,Interac Debit,9999,,completed
2233,#030,2026-05-25,2026-05-25 16:47:50,2026-05-25 17:06:50,takeout,,3,3,94.50,0.00,,4.73,9.45,108.68,Credit,Visa,9999,,completed
2234,#031,2026-05-25,2026-05-25 16:55:50,2026-05-25 17:37:50,dine_in,1,2,10,53.00,0.00,,2.65,7.95,63.60,Mobile,Apple Pay,9999,,completed
2235,#032,2026-05-25,2026-05-25 16:19:35,2026-05-25 16:47:35,takeout,,1,7,29.50,0.00,,1.48,2.95,33.93,Debit,Interac Debit,9999,,completed
2236,#033,2026-05-25,2026-05-25 16:27:25,2026-05-25 16:38:25,delivery,,1,10,28.50,0.00,,1.43,0.00,29.93,Debit,Interac Debit,9999,SkipTheDishes,completed
2237,#034,2026-05-25,2026-05-25 16:50:53,2026-05-25 17:13:53,takeout,,1,6,40.00,0.00,,2.00,0.00,42.00,Credit,Visa,9999,,completed
2238,#035,2026-05-25,2026-05-25 17:06:00,2026-05-25 18:20:00,dine_in,8,4,7,144.00,0.00,,7.20,25.92,177.12,Debit,Interac Debit,9999,,completed
2239,#036,2026-05-25,2026-05-25 17:47:10,2026-05-25 18:22:10,dine_in,8,2,10,78.75,0.00,,3.94,15.75,98.44,Debit,Interac Debit,9999,,completed
2240,#037,2026-05-25,2026-05-25 17:51:58,2026-05-25 19:02:58,dine_in,11,2,2,43.00,0.00,,2.15,7.74,52.89,Credit,Visa,9999,,completed
2241,#038,2026-05-25,2026-05-25 17:54:15,2026-05-25 19:06:15,dine_in,13,2,6,61.75,0.00,,3.09,11.12,75.96,Debit,Interac Debit,9999,,completed
2242,#039,2026-05-25,2026-05-25 17:53:36,2026-05-25 18:08:36,delivery,,4,7,118.25,0.00,,5.91,0.00,124.16,Mobile,Google Pay,9999,UberEats,completed
2243,#040,2026-05-25,2026-05-25 17:20:01,2026-05-25 17:59:01,dine_in,7,3,2,70.50,0.00,,3.53,0.00,74.03,Credit,Visa,9999,,completed
2244,#041,2026-05-25,2026-05-25 17:16:24,2026-05-25 18:11:24,dine_in,11,2,10,64.75,0.00,,3.24,9.71,77.70,Debit,Interac Debit,9999,,completed
2245,#042,2026-05-25,2026-05-25 18:19:37,2026-05-25 19:10:37,dine_in,12,2,2,56.00,0.00,,2.80,10.08,68.88,Debit,Interac Debit,9999,,completed
