order_item_id,order_id,menu_item_id,item_name,category,quantity,unit_price,modifier,line_total
12205,2155,62,Iced Lychee,Drinks,1,7.50,,7.50
12206,2155,4,Satay with Peanut Sauce (3pc),Starters,1,10.00,,10.00
12207,2155,5,Deep Fried Tofu,Starters,1,13.00,,13.00
12208,2156,13,Tom Yum Soup,Soups,1,18.00,No Cilantro,18.00
12209,2156,32,General Tao Chicken,Plant-Based Meat,1,21.00,,21.00
12210,2156,48,Brown Rice,Sides,1,3.00,,3.00
12211,2157,37,Teriyaki Chicken,Plant-Based Meat,1,19.00,Extra Sauce,19.00
12212,2157,68,Iced Blackberry Hibiscus Tea,Drinks,1,7.00,,7.00
12213,2158,28,Ginger Beef,Plant-Based Meat,1,21.00,,21.00
12214,2158,2,Vegetable Spring Rolls (6pc),Starters,1,9.00,,9.00
12215,2159,15,Padmanadi Vegetable Deluxe,Veggie & Tofu,1,19.00,,19.00
12216,2159,25,Mushroom Tofu,Veggie & Tofu,1,19.00,,19.00
12217,2159,46,Jasmine Rice,Sides,1,2.75,,2.75
12218,2159,62,Iced Lychee,Drinks,1,7.50,,7.50
12219,2159,31,Spicy Chicken,Plant-Based Meat,1,19.00,,19.00
12220,2159,75,Extra Tofu,Extras,1,4.00,,4.00
12221,2159,16,Chili Green Beans,Veggie & Tofu,1,19.00,,19.00
12222,2159,48,Brown Rice,Sides,1,3.00,,3.00
12223,2159,52,Soy Mocha,Coffee,1,6.00,,6.00
12224,2159,69,Cheesecake,Desserts,1,11.00,,11.00
12225,2159,69,Cheesecake,Desserts,1,11.00,,11.00
12226,2160,25,Mushroom Tofu,Veggie & Tofu,1,19.00,No Mushrooms,19.00
12227,2160,63,Iced Pineapple,Drinks,1,7.50,,7.50
12228,2161,40,Bakmi Goreng,Rice & Noodles,1,19.00,Allergy: Nuts,19.00
12229,2161,37,Teriyaki Chicken,Plant-Based Meat,1,19.00,,19.00
12230,2161,48,Brown Rice,Sides,1,3.00,,3.00
12231,2161,3,Satay with Peanut Sauce (1pc),Starters,1,3.00,,3.00
12232,2162,15,Padmanadi Vegetable Deluxe,Veggie & Tofu,1,19.00,Extra Spicy,19.00
12233,2162,46,Jasmine Rice,Sides,1,2.75,,2.75
12234,2162,51,Soy Latte,Coffee,1,5.50,,5.50
12235,2162,12,Wonton Soup,Soups,1,18.00,Extra Spicy,18.00
12236,2162,54,Iced Brown Sugar Oat Latte,Coffee,1,6.50,,6.50
12237,2162,39,Nasi Goreng,Rice & Noodles,1,18.00,No Mushrooms,18.00
12238,2162,52,Soy Mocha,Coffee,1,6.00,,6.00
12239,2162,33,Curry Chicken,Plant-Based Meat,1,22.00,,22.00
12240,2162,11,Fried Enoki Mushroom,Starters,1,16.00,,16.00
12241,2162,7,Roti Canai,Starters,1,13.00,,13.00
12242,2163,15,Padmanadi Vegetable Deluxe,Veggie & Tofu,1,19.00,,19.00
12243,2163,46,Jasmine Rice,Sides,1,2.75,,2.75
12244,2163,45,Bali Buddha Bowl,Rice & Noodles,1,18.00,,18.00
12245,2163,51,Soy Latte,Coffee,1,5.50,,5.50
12246,2164,23,Curry Vegetables & Tofu,Veggie & Tofu,1,20.00,Allergy: Nuts,20.00
12247,2164,38,Rendang,Plant-Based Meat,1,20.00,Allergy: Nuts,20.00
12248,2164,50,Americano,Coffee,1,4.50,,4.50
12249,2164,45,Bali Buddha Bowl,Rice & Noodles,1,18.00,No Mushrooms,18.00
12250,2164,75,Extra Tofu,Extras,1,4.00,,4.00
12251,2164,69,Cheesecake,Desserts,1,11.00,,11.00
12252,2165,31,Spicy Chicken,Plant-Based Meat,1,19.00,,19.00
12253,2165,47,Coconut Rice,Sides,1,3.00,,3.00
12254,2166,33,Curry Chicken,Plant-Based Meat,1,22.00,Extra Spicy,22.00
12255,2166,63,Iced Pineapple,Drinks,1,7.50,,7.50
12256,2167,15,Padmanadi Vegetable Deluxe,Veggie & Tofu,1,19.00,Gluten Friendly,19.00
12257,2167,56,Organic Tea,Tea,1,3.50,,3.50
12258,2167,21,Mapo Tofu,Veggie & Tofu,1,19.00,No Mushrooms,19.00
12259,2167,58,London Fog,Tea,1,5.50,,5.50
12260,2167,30,Sweet & Sour Chicken,Plant-Based Meat,1,19.00,,19.00
12261,2167,76,Extra Veggies,Extras,1,4.00,,4.00
12262,2167,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
12263,2168,14,Spicy Curry Noodle Soup,Soups,1,18.00,,18.00
12264,2168,56,Organic Tea,Tea,1,3.50,,3.50
12265,2168,1,Vegetable Spring Rolls (3pc),Starters,1,6.00,,6.00
12266,2168,69,Cheesecake,Desserts,1,11.00,,11.00
12267,2169,30,Sweet & Sour Chicken,Plant-Based Meat,1,19.00,Extra Sauce,19.00
12268,2169,46,Jasmine Rice,Sides,1,2.75,,2.75
12269,2169,54,Iced Brown Sugar Oat Latte,Coffee,1,6.50,,6.50
12270,2169,43,Singapore Noodle,Rice & Noodles,1,19.00,Sauce on Side,19.00
12271,2169,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
12272,2169,28,Ginger Beef,Plant-Based Meat,1,21.00,,21.00
12273,2169,46,Jasmine Rice,Sides,1,2.75,,2.75
12274,2169,61,Iced Oat Strawberry Matcha,Tea,1,8.50,,8.50
12275,2169,28,Ginger Beef,Plant-Based Meat,1,21.00,Extra Spicy,21.00
12276,2169,48,Brown Rice,Sides,1,3.00,,3.00
12277,2169,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
12278,2169,72,Vegan Ice Cream,Desserts,1,7.00,,7.00
12279,2169,71,Fried Banana with Coconut Ice Cream,Desserts,1,13.00,,13.00
12280,2170,36,Spicy Shrimp,Plant-Based Meat,1,20.00,Allergy: Nuts,20.00
12281,2170,65,Iced Passion Fruit Green Tea,Drinks,1,7.00,,7.00
12282,2171,33,Curry Chicken,Plant-Based Meat,1,22.00,Less Spicy,22.00
12283,2171,46,Jasmine Rice,Sides,1,2.75,,2.75
12284,2171,62,Iced Lychee,Drinks,1,7.50,,7.50
12285,2171,41,Bihun Goreng,Rice & Noodles,1,18.00,,18.00
12286,2171,64,Sparkling Yuzu,Drinks,1,8.50,,8.50
12287,2171,16,Chili Green Beans,Veggie & Tofu,1,19.00,No Cilantro,19.00
12288,2171,60,Matcha Latte,Tea,1,6.50,,6.50
12289,2172,29,Dendeng,Plant-Based Meat,1,20.00,Gluten Friendly,20.00
12290,2172,75,Extra Tofu,Extras,1,4.00,,4.00
12291,2172,37,Teriyaki Chicken,Plant-Based Meat,1,19.00,,19.00
12292,2172,46,Jasmine Rice,Sides,1,2.75,,2.75
12293,2172,2,Vegetable Spring Rolls (6pc),Starters,1,9.00,,9.00
12294,2173,36,Spicy Shrimp,Plant-Based Meat,1,20.00,No Mushrooms,20.00
12295,2173,64,Sparkling Yuzu,Drinks,1,8.50,,8.50
12296,2173,32,General Tao Chicken,Plant-Based Meat,1,21.00,Allergy: Nuts,21.00
12297,2173,48,Brown Rice,Sides,1,3.00,,3.00
12298,2173,61,Iced Oat Strawberry Matcha,Tea,1,8.50,,8.50
12299,2174,45,Bali Buddha Bowl,Rice & Noodles,1,18.00,Allergy: Nuts,18.00
12300,2174,55,Decaf Coffee,Coffee,1,4.50,,4.50
12301,2174,29,Dendeng,Plant-Based Meat,1,20.00,,20.00
12302,2174,54,Iced Brown Sugar Oat Latte,Coffee,1,6.50,,6.50
12303,2174,40,Bakmi Goreng,Rice & Noodles,1,19.00,Sauce on Side,19.00
12304,2174,50,Americano,Coffee,1,4.50,,4.50
12305,2174,44,Lemongrass Vermicelli Bowl,Rice & Noodles,1,20.00,,20.00
12306,2174,4,Satay with Peanut Sauce (3pc),Starters,1,10.00,,10.00
12307,2175,28,Ginger Beef,Plant-Based Meat,1,21.00,,21.00
12308,2175,28,Ginger Beef,Plant-Based Meat,1,21.00,,21.00
12309,2175,46,Jasmine Rice,Sides,1,2.75,,2.75
12310,2175,54,Iced Brown Sugar Oat Latte,Coffee,1,6.50,,6.50
12311,2175,40,Bakmi Goreng,Rice & Noodles,1,19.00,Extra Spicy,19.00
12312,2175,60,Matcha Latte,Tea,1,6.50,,6.50
12313,2175,33,Curry Chicken,Plant-Based Meat,1,22.00,,22.00
12314,2175,46,Jasmine Rice,Sides,1,2.75,,2.75
12315,2175,60,Matcha Latte,Tea,1,6.50,,6.50
12316,2176,24,Tempeh Pulau,Veggie & Tofu,1,20.00,,20.00
12317,2176,51,Soy Latte,Coffee,1,5.50,,5.50
12318,2176,39,Nasi Goreng,Rice & Noodles,1,18.00,,18.00
12319,2176,64,Sparkling Yuzu,Drinks,1,8.50,,8.50
12320,2176,21,Mapo Tofu,Veggie & Tofu,1,19.00,Gluten Friendly,19.00
12321,2176,16,Chili Green Beans,Veggie & Tofu,1,19.00,,19.00
12322,2176,58,London Fog,Tea,1,5.50,,5.50
12323,2176,24,Tempeh Pulau,Veggie & Tofu,1,20.00,,20.00
12324,2176,61,Iced Oat Strawberry Matcha,Tea,1,8.50,,8.50
12325,2176,6,Gado Gado,Starters,1,14.00,,14.00
12326,2177,36,Spicy Shrimp,Plant-Based Meat,1,20.00,Allergy: Nuts,20.00
12327,2177,38,Rendang,Plant-Based Meat,1,20.00,Sauce on Side,20.00
12328,2177,46,Jasmine Rice,Sides,1,2.75,,2.75
12329,2177,9,Crispy Chicken Strips,Starters,1,13.00,,13.00
12330,2178,30,Sweet & Sour Chicken,Plant-Based Meat,1,19.00,Extra Spicy,19.00
12331,2178,59,Hot Chocolate,Tea,1,5.00,,5.00
12332,2178,15,Padmanadi Vegetable Deluxe,Veggie & Tofu,1,19.00,,19.00
12333,2178,46,Jasmine Rice,Sides,1,2.75,,2.75
12334,2178,9,Crispy Chicken Strips,Starters,1,13.00,,13.00
12335,2178,71,Fried Banana with Coconut Ice Cream,Desserts,1,13.00,,13.00
12336,2179,32,General Tao Chicken,Plant-Based Meat,1,21.00,Less Spicy,21.00
12337,2179,68,Iced Blackberry Hibiscus Tea,Drinks,1,7.00,,7.00
12338,2179,39,Nasi Goreng,Rice & Noodles,1,18.00,,18.00
12339,2179,63,Iced Pineapple,Drinks,1,7.50,,7.50
12340,2179,36,Spicy Shrimp,Plant-Based Meat,1,20.00,No Cilantro,20.00
12341,2179,73,Chocolate Mousse,Desserts,1,9.00,,9.00
12342,2179,72,Vegan Ice Cream,Desserts,1,7.00,,7.00
12343,2180,33,Curry Chicken,Plant-Based Meat,1,22.00,Less Spicy,22.00
12344,2180,46,Jasmine Rice,Sides,1,2.75,,2.75
12345,2180,34,Curry Mutton,Plant-Based Meat,1,22.00,Extra Spicy,22.00
12346,2180,46,Jasmine Rice,Sides,1,2.75,,2.75
12347,2180,52,Soy Mocha,Coffee,1,6.00,,6.00
12348,2180,19,Savory Eggplant,Veggie & Tofu,1,18.00,,18.00
12349,2180,32,General Tao Chicken,Plant-Based Meat,1,21.00,Allergy: Nuts,21.00
12350,2180,1,Vegetable Spring Rolls (3pc),Starters,1,6.00,,6.00
12351,2180,70,Panna Cotta,Desserts,1,9.00,,9.00
12352,2181,43,Singapore Noodle,Rice & Noodles,1,19.00,Allergy: Nuts,19.00
12353,2181,65,Iced Passion Fruit Green Tea,Drinks,1,7.00,,7.00
12354,2181,17,Spicy String Beans,Veggie & Tofu,1,19.00,Sauce on Side,19.00
12355,2181,57,Soy Chai Latte,Tea,1,5.50,,5.50
12356,2181,1,Vegetable Spring Rolls (3pc),Starters,1,6.00,,6.00
12357,2182,33,Curry Chicken,Plant-Based Meat,1,22.00,,22.00
12358,2182,48,Brown Rice,Sides,1,3.00,,3.00
12359,2182,28,Ginger Beef,Plant-Based Meat,1,21.00,Sauce on Side,21.00
12360,2182,28,Ginger Beef,Plant-Based Meat,1,21.00,Gluten Friendly,21.00
12361,2182,46,Jasmine Rice,Sides,1,2.75,,2.75
12362,2183,28,Ginger Beef,Plant-Based Meat,1,21.00,,21.00
12363,2183,33,Curry Chicken,Plant-Based Meat,1,22.00,Less Spicy,22.00
12364,2183,46,Jasmine Rice,Sides,1,2.75,,2.75
12365,2183,54,Iced Brown Sugar Oat Latte,Coffee,1,6.50,,6.50
12366,2184,28,Ginger Beef,Plant-Based Meat,1,21.00,Less Spicy,21.00
12367,2184,10,Bean Curd Drumsticks,Starters,1,13.00,,13.00
12368,2185,28,Ginger Beef,Plant-Based Meat,1,21.00,,21.00
12369,2185,46,Jasmine Rice,Sides,1,2.75,,2.75
12370,2185,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
12371,2186,18,King Oyster Mushroom Gaylan,Veggie & Tofu,1,20.00,No Cilantro,20.00
12372,2186,47,Coconut Rice,Sides,1,3.00,,3.00
12373,2186,35,Sweet & Sour Shrimp,Plant-Based Meat,1,20.00,,20.00
12374,2186,37,Teriyaki Chicken,Plant-Based Meat,1,19.00,Extra Sauce,19.00
12375,2186,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
12376,2186,4,Satay with Peanut Sauce (3pc),Starters,1,10.00,,10.00
12377,2187,29,Dendeng,Plant-Based Meat,1,20.00,Sauce on Side,20.00
12378,2187,46,Jasmine Rice,Sides,1,2.75,,2.75
12379,2187,74,Extra Protein,Extras,1,5.00,,5.00
12380,2187,56,Organic Tea,Tea,1,3.50,,3.50
12381,2187,40,Bakmi Goreng,Rice & Noodles,1,19.00,Gluten Friendly,19.00
12382,2187,27,Kung Pao Chicken,Plant-Based Meat,1,20.00,,20.00
12383,2187,48,Brown Rice,Sides,1,3.00,,3.00
12384,2187,51,Soy Latte,Coffee,1,5.50,,5.50
12385,2187,37,Teriyaki Chicken,Plant-Based Meat,1,19.00,Allergy: Nuts,19.00
12386,2187,51,Soy Latte,Coffee,1,5.50,,5.50
12387,2188,27,Kung Pao Chicken,Plant-Based Meat,1,20.00,,20.00
12388,2188,46,Jasmine Rice,Sides,1,2.75,,2.75
12389,2188,36,Spicy Shrimp,Plant-Based Meat,1,20.00,Extra Spicy,20.00
12390,2188,47,Coconut Rice,Sides,1,3.00,,3.00
12391,2188,50,Americano,Coffee,1,4.50,,4.50
12392,2188,38,Rendang,Plant-Based Meat,1,20.00,,20.00
12393,2188,35,Sweet & Sour Shrimp,Plant-Based Meat,1,20.00,,20.00
12394,2188,46,Jasmine Rice,Sides,1,2.75,,2.75
12395,2188,76,Extra Veggies,Extras,1,4.00,,4.00
12396,2188,50,Americano,Coffee,1,4.50,,4.50
12397,2188,45,Bali Buddha Bowl,Rice & Noodles,1,18.00,,18.00
12398,2188,59,Hot Chocolate,Tea,1,5.00,,5.00
12399,2188,1,Vegetable Spring Rolls (3pc),Starters,1,6.00,,6.00
12400,2189,36,Spicy Shrimp,Plant-Based Meat,1,20.00,No Onion,20.00
12401,2189,47,Coconut Rice,Sides,1,3.00,,3.00
12402,2189,19,Savory Eggplant,Veggie & Tofu,1,18.00,,18.00
12403,2189,63,Iced Pineapple,Drinks,1,7.50,,7.50
12404,2189,32,General Tao Chicken,Plant-Based Meat,1,21.00,,21.00
12405,2189,48,Brown Rice,Sides,1,3.00,,3.00
12406,2189,65,Iced Passion Fruit Green Tea,Drinks,1,7.00,,7.00
12407,2189,16,Chili Green Beans,Veggie & Tofu,1,19.00,,19.00
12408,2189,21,Mapo Tofu,Veggie & Tofu,1,19.00,,19.00
12409,2189,47,Coconut Rice,Sides,1,3.00,,3.00
12410,2189,51,Soy Latte,Coffee,1,5.50,,5.50
12411,2189,38,Rendang,Plant-Based Meat,1,20.00,,20.00
12412,2189,46,Jasmine Rice,Sides,1,2.75,,2.75
12413,2189,50,Americano,Coffee,1,4.50,,4.50
12414,2189,7,Roti Canai,Starters,1,13.00,,13.00
12415,2190,22,Pan-Fried Broccoli & Cauliflower,Veggie & Tofu,1,18.00,Gluten Friendly,18.00
12416,2190,24,Tempeh Pulau,Veggie & Tofu,1,20.00,No Mushrooms,20.00
12417,2190,17,Spicy String Beans,Veggie & Tofu,1,19.00,,19.00
12418,2190,34,Curry Mutton,Plant-Based Meat,1,22.00,,22.00
12419,2190,33,Curry Chicken,Plant-Based Meat,1,22.00,,22.00
12420,2190,47,Coconut Rice,Sides,1,3.00,,3.00
12421,2190,55,Decaf Coffee,Coffee,1,4.50,,4.50
12422,2191,27,Kung Pao Chicken,Plant-Based Meat,1,20.00,No Onion,20.00
12423,2192,15,Padmanadi Vegetable Deluxe,Veggie & Tofu,1,19.00,,19.00
12424,2192,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
12425,2192,13,Tom Yum Soup,Soups,1,18.00,,18.00
12426,2192,67,Raspberry Lime Italian Soda,Drinks,1,6.50,,6.50
12427,2192,2,Vegetable Spring Rolls (6pc),Starters,1,9.00,,9.00
12428,2193,45,Bali Buddha Bowl,Rice & Noodles,1,18.00,,18.00
12429,2193,51,Soy Latte,Coffee,1,5.50,,5.50
12430,2194,22,Pan-Fried Broccoli & Cauliflower,Veggie & Tofu,1,18.00,,18.00
12431,2194,33,Curry Chicken,Plant-Based Meat,1,22.00,,22.00
12432,2194,46,Jasmine Rice,Sides,1,2.75,,2.75
12433,2194,53,Vegan Iced Coffee,Coffee,1,5.50,,5.50
12434,2195,26,Chili Tofu,Veggie & Tofu,1,19.00,Extra Spicy,19.00
12435,2195,47,Coconut Rice,Sides,1,3.00,,3.00
12436,2195,64,Sparkling Yuzu,Drinks,1,8.50,,8.50
12437,2195,26,Chili Tofu,Veggie & Tofu,1,19.00,,19.00
12438,2195,60,Matcha Latte,Tea,1,6.50,,6.50
12439,2196,45,Bali Buddha Bowl,Rice & Noodles,1,18.00,No Cilantro,18.00
12440,2196,71,Fried Banana with Coconut Ice Cream,Desserts,1,13.00,,13.00
12441,2197,33,Curry Chicken,Plant-Based Meat,1,22.00,,22.00
12442,2197,74,Extra Protein,Extras,1,5.00,,5.00
12443,2197,64,Sparkling Yuzu,Drinks,1,8.50,,8.50
12444,2197,23,Curry Vegetables & Tofu,Veggie & Tofu,1,20.00,,20.00
12445,2197,62,Iced Lychee,Drinks,1,7.50,,7.50
12446,2197,71,Fried Banana with Coconut Ice Cream,Desserts,1,13.00,,13.00
12447,2197,71,Fried Banana with Coconut Ice Cream,Desserts,1,13.00,,13.00
12448,2198,13,Tom Yum Soup,Soups,1,18.00,,18.00
12449,2198,79,Add Noodles (Soup),Extras,1,3.00,,3.00
12450,2198,74,Extra Protein,Extras,1,5.00,,5.00
12451,2198,14,Spicy Curry Noodle Soup,Soups,1,18.00,,18.00
12452,2199,23,Curry Vegetables & Tofu,Veggie & Tofu,1,20.00,,20.00
12453,2199,48,Brown Rice,Sides,1,3.00,,3.00
12454,2199,63,Iced Pineapple,Drinks,1,7.50,,7.50
12455,2200,29,Dendeng,Plant-Based Meat,1,20.00,,20.00
12456,2200,46,Jasmine Rice,Sides,1,2.75,,2.75
12457,2200,28,Ginger Beef,Plant-Based Meat,1,21.00,Allergy: Nuts,21.00
12458,2200,24,Tempeh Pulau,Veggie & Tofu,1,20.00,Sauce on Side,20.00
12459,2200,46,Jasmine Rice,Sides,1,2.75,,2.75
12460,2200,28,Ginger Beef,Plant-Based Meat,1,21.00,No Onion,21.00
12461,2200,46,Jasmine Rice,Sides,1,2.75,,2.75
12462,2200,57,Soy Chai Latte,Tea,1,5.50,,5.50
12463,2200,7,Roti Canai,Starters,1,13.00,,13.00
12464,2201,28,Ginger Beef,Plant-Based Meat,1,21.00,No Onion,21.00
12465,2201,46,Jasmine Rice,Sides,1,2.75,,2.75
12466,2201,24,Tempeh Pulau,Veggie & Tofu,1,20.00,Less Spicy,20.00
12467,2201,46,Jasmine Rice,Sides,1,2.75,,2.75
12468,2201,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
12469,2201,69,Cheesecake,Desserts,1,11.00,,11.00
12470,2202,33,Curry Chicken,Plant-Based Meat,1,22.00,,22.00
12471,2202,62,Iced Lychee,Drinks,1,7.50,,7.50
12472,2202,17,Spicy String Beans,Veggie & Tofu,1,19.00,,19.00
12473,2202,47,Coconut Rice,Sides,1,3.00,,3.00
12474,2202,65,Iced Passion Fruit Green Tea,Drinks,1,7.00,,7.00
12475,2202,33,Curry Chicken,Plant-Based Meat,1,22.00,,22.00
12476,2202,48,Brown Rice,Sides,1,3.00,,3.00
12477,2202,51,Soy Latte,Coffee,1,5.50,,5.50
12478,2202,5,Deep Fried Tofu,Starters,1,13.00,,13.00
12479,2203,18,King Oyster Mushroom Gaylan,Veggie & Tofu,1,20.00,,20.00
12480,2203,53,Vegan Iced Coffee,Coffee,1,5.50,,5.50
12481,2203,27,Kung Pao Chicken,Plant-Based Meat,1,20.00,No Onion,20.00
12482,2203,48,Brown Rice,Sides,1,3.00,,3.00
12483,2204,21,Mapo Tofu,Veggie & Tofu,1,19.00,,19.00
12484,2204,74,Extra Protein,Extras,1,5.00,,5.00
12485,2205,49,Lunch Special,Lunch Special,1,18.00,Entree: Curry Mutton,18.00
12486,2205,78,Sub Brown Rice (+1),Extras,1,1.00,,1.00
12487,2205,26,Chili Tofu,Veggie & Tofu,1,19.00,,19.00
12488,2205,46,Jasmine Rice,Sides,1,2.75,,2.75
12489,2205,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
12490,2205,38,Rendang,Plant-Based Meat,1,20.00,,20.00
12491,2205,47,Coconut Rice,Sides,1,3.00,,3.00
12492,2206,13,Tom Yum Soup,Soups,1,18.00,,18.00
12493,2206,79,Add Noodles (Soup),Extras,1,3.00,,3.00
12494,2206,65,Iced Passion Fruit Green Tea,Drinks,1,7.00,,7.00
12495,2206,19,Savory Eggplant,Veggie & Tofu,1,18.00,No Cilantro,18.00
12496,2206,46,Jasmine Rice,Sides,1,2.75,,2.75
12497,2206,55,Decaf Coffee,Coffee,1,4.50,,4.50
12498,2206,71,Fried Banana with Coconut Ice Cream,Desserts,1,13.00,,13.00
12499,2206,70,Panna Cotta,Desserts,1,9.00,,9.00
12500,2207,44,Lemongrass Vermicelli Bowl,Rice & Noodles,1,20.00,,20.00
12501,2207,67,Raspberry Lime Italian Soda,Drinks,1,6.50,,6.50
12502,2207,18,King Oyster Mushroom Gaylan,Veggie & Tofu,1,20.00,,20.00
12503,2207,76,Extra Veggies,Extras,1,4.00,,4.00
12504,2207,51,Soy Latte,Coffee,1,5.50,,5.50
12505,2207,4,Satay with Peanut Sauce (3pc),Starters,1,10.00,,10.00
12506,2208,44,Lemongrass Vermicelli Bowl,Rice & Noodles,1,20.00,No Peanuts,20.00
12507,2208,23,Curry Vegetables & Tofu,Veggie & Tofu,1,20.00,,20.00
12508,2208,47,Coconut Rice,Sides,1,3.00,,3.00
12509,2208,28,Ginger Beef,Plant-Based Meat,1,21.00,,21.00
12510,2208,53,Vegan Iced Coffee,Coffee,1,5.50,,5.50
12511,2208,49,Lunch Special,Lunch Special,1,18.00,Entree: Savory Eggplant,18.00
12512,2208,60,Matcha Latte,Tea,1,6.50,,6.50
12513,2208,49,Lunch Special,Lunch Special,1,18.00,Entree: Sweet & Sour Nuggets,18.00
12514,2208,78,Sub Brown Rice (+1),Extras,1,1.00,,1.00
12515,2208,51,Soy Latte,Coffee,1,5.50,,5.50
12516,2208,49,Lunch Special,Lunch Special,1,18.00,Entree: Padmanadi Veg Deluxe,18.00
12517,2208,54,Iced Brown Sugar Oat Latte,Coffee,1,6.50,,6.50
12518,2208,49,Lunch Special,Lunch Special,1,18.00,Entree: Kung Pao Chicken,18.00
12519,2208,60,Matcha Latte,Tea,1,6.50,,6.50
12520,2208,11,Fried Enoki Mushroom,Starters,1,16.00,,16.00
12521,2209,13,Tom Yum Soup,Soups,1,18.00,,18.00
12522,2209,79,Add Noodles (Soup),Extras,1,3.00,,3.00
12523,2209,60,Matcha Latte,Tea,1,6.50,,6.50
12524,2209,15,Padmanadi Vegetable Deluxe,Veggie & Tofu,1,19.00,Gluten Friendly,19.00
12525,2209,48,Brown Rice,Sides,1,3.00,,3.00
12526,2209,35,Sweet & Sour Shrimp,Plant-Based Meat,1,20.00,,20.00
12527,2209,48,Brown Rice,Sides,1,3.00,,3.00
12528,2209,56,Organic Tea,Tea,1,3.50,,3.50
12529,2209,17,Spicy String Beans,Veggie & Tofu,1,19.00,Less Spicy,19.00
12530,2209,46,Jasmine Rice,Sides,1,2.75,,2.75
12531,2209,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
12532,2209,3,Satay with Peanut Sauce (1pc),Starters,1,3.00,,3.00
12533,2209,69,Cheesecake,Desserts,1,11.00,,11.00
12534,2210,49,Lunch Special,Lunch Special,1,18.00,Entree: Spicy Nuggets,18.00
12535,2210,44,Lemongrass Vermicelli Bowl,Rice & Noodles,1,20.00,,20.00
12536,2210,12,Wonton Soup,Soups,1,18.00,Sauce on Side,18.00
12537,2210,62,Iced Lychee,Drinks,1,7.50,,7.50
12538,2210,39,Nasi Goreng,Rice & Noodles,1,18.00,,18.00
12539,2210,52,Soy Mocha,Coffee,1,6.00,,6.00
12540,2210,71,Fried Banana with Coconut Ice Cream,Desserts,1,13.00,,13.00
12541,2211,49,Lunch Special,Lunch Special,1,18.00,Entree: Ginger Beef,18.00
12542,2211,29,Dendeng,Plant-Based Meat,1,20.00,No Mushrooms,20.00
12543,2211,48,Brown Rice,Sides,1,3.00,,3.00
12544,2211,57,Soy Chai Latte,Tea,1,5.50,,5.50
12545,2211,34,Curry Mutton,Plant-Based Meat,1,22.00,,22.00
12546,2211,64,Sparkling Yuzu,Drinks,1,8.50,,8.50
12547,2211,10,Bean Curd Drumsticks,Starters,1,13.00,,13.00
12548,2212,37,Teriyaki Chicken,Plant-Based Meat,1,19.00,No Peanuts,19.00
12549,2212,46,Jasmine Rice,Sides,1,2.75,,2.75
12550,2212,60,Matcha Latte,Tea,1,6.50,,6.50
12551,2213,49,Lunch Special,Lunch Special,1,18.00,Entree: Curry Chicken,18.00
12552,2213,39,Nasi Goreng,Rice & Noodles,1,18.00,,18.00
12553,2213,75,Extra Tofu,Extras,1,4.00,,4.00
12554,2213,63,Iced Pineapple,Drinks,1,7.50,,7.50
12555,2213,28,Ginger Beef,Plant-Based Meat,1,21.00,Gluten Friendly,21.00
12556,2213,74,Extra Protein,Extras,1,5.00,,5.00
12557,2213,49,Lunch Special,Lunch Special,1,18.00,Entree: Ginger Beef,18.00
12558,2213,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
12559,2213,2,Vegetable Spring Rolls (6pc),Starters,1,9.00,,9.00
12560,2213,70,Panna Cotta,Desserts,1,9.00,,9.00
12561,2214,29,Dendeng,Plant-Based Meat,1,20.00,No Peanuts,20.00
12562,2214,75,Extra Tofu,Extras,1,4.00,,4.00
12563,2214,50,Americano,Coffee,1,4.50,,4.50
12564,2214,49,Lunch Special,Lunch Special,1,18.00,Entree: Sweet & Sour Chicken,18.00
12565,2214,62,Iced Lychee,Drinks,1,7.50,,7.50
12566,2214,21,Mapo Tofu,Veggie & Tofu,1,19.00,Less Spicy,19.00
12567,2214,46,Jasmine Rice,Sides,1,2.75,,2.75
12568,2215,49,Lunch Special,Lunch Special,1,18.00,Entree: Curry Mutton,18.00
12569,2215,51,Soy Latte,Coffee,1,5.50,,5.50
12570,2215,49,Lunch Special,Lunch Special,1,18.00,Entree: Sweet & Sour Chicken,18.00
12571,2215,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
12572,2215,49,Lunch Special,Lunch Special,1,18.00,Entree: Ginger Beef,18.00
12573,2215,5,Deep Fried Tofu,Starters,1,13.00,,13.00
12574,2216,49,Lunch Special,Lunch Special,1,18.00,Entree: Sweet & Sour Nuggets,18.00
12575,2216,58,London Fog,Tea,1,5.50,,5.50
12576,2216,33,Curry Chicken,Plant-Based Meat,1,22.00,Allergy: Nuts,22.00
12577,2216,46,Jasmine Rice,Sides,1,2.75,,2.75
12578,2216,53,Vegan Iced Coffee,Coffee,1,5.50,,5.50
